,brewery_name,review_overall,beer_style,beer_name,beer_abv,beer_brew_name,unique_id,user_id
20360,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8736
20361,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5649
20362,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1862
20363,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9749
20364,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1467
20365,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5406
20366,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,10451
20367,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5904
20368,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2282
20369,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3937
20370,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8912
20371,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4337
20372,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8004
20373,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9262
20374,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3470
20375,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4270
20376,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,292
20377,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4855
20378,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7484
20379,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,167
20380,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4520
20381,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2228
20382,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7343
20383,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2424
20384,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6227
20385,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1066
20386,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2157
20387,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5884
20388,Founders Brewing Company,3.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2065
20389,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1974
20390,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2561
20391,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9619
20392,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9899
20393,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6615
20394,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3096
20395,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1632
20396,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7567
20397,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8775
20398,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6381
20399,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4672
20400,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1852
20401,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2435
20402,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7099
20403,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9643
20404,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6327
20405,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,637
20406,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9915
20407,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3384
20408,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9422
20409,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4544
20410,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2293
20411,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9285
20412,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7438
20413,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6526
20414,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1811
20415,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1298
20416,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3295
20417,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7646
20418,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3374
20419,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,10074
20420,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,81
20421,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,209
20422,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8888
20423,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3466
20424,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8137
20425,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8067
20426,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,473
20427,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7364
20428,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8572
20429,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,997
20430,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9689
20431,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7933
20432,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,285
20433,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,470
20434,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6336
20435,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8979
20436,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8205
20437,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2008
20438,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1614
20439,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,606
20440,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2670
20441,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7907
20442,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2663
20443,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8240
20444,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4638
20445,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6522
20446,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5809
20447,Founders Brewing Company,3.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5151
20448,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2602
20449,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5337
20450,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2931
20451,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5556
20452,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9975
20453,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7687
20454,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2609
20455,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3496
20456,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,10374
20457,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3305
20458,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7375
20459,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5833
20460,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4148
20461,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,285
20462,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,917
20463,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1359
20464,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1905
20465,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,10468
20466,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7776
20467,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,10191
20468,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4425
20469,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1831
20470,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,10446
20471,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5508
20472,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2527
20473,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9052
20474,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8081
20475,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2389
20476,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5551
20477,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5641
20478,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1956
20479,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5407
20480,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6106
20481,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4504
20482,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8727
20483,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2202
20484,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4729
20485,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,10390
20486,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1278
20487,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6150
20488,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9298
20489,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,507
20490,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9825
20491,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5994
20492,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6397
20493,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7696
20494,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7756
20495,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3614
20496,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4950
20497,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8352
20498,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4957
20499,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8392
20500,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3460
20501,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9097
20502,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2082
20503,Founders Brewing Company,2.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5484
20504,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7044
20505,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5253
20506,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,10106
